id,codinfra,comuna,bus_stop_code,nombre_par,n_servicios,servicios,coordinates
930,L-30-51-65-SN,SAN BERNARDO,PG731,Parada 3 / Est. 5 Pinos,6,211;G02;G08v;G07;G37;G38,"[-70.700621, -33.622418]"
914,L-30-51-60-NS,SAN BERNARDO,PG698,Parada 4 / Est. 5 Pinos,6,211;G02;G08v;G07;G37;G38,"[-70.700665, -33.622263]"
11583,L-30-80-5-PO,SAN BERNARDO,PG1456,Rinconada de Nos / esq. Pasaje 4,4,211c;262n;G22;G38,"[-70.699782, -33.622823]"
11584,L-30-80-15-OP,SAN BERNARDO,PG1453,Rinconada de Nos / esq. Portales-Oriente,4,211c;262n;G22;G38,"[-70.699892, -33.62268]"
2051,L-30-13-10-PO,SAN BERNARDO,PG704,Camino Nos Los. Morros / esq. Las Parcelas,1,G02,"[-70.696802, -33.640424]"
2076,L-30-13-15-OP,SAN BERNARDO,PG725,Camino Nos Los. Morros / esq. Los Suspiros,1,G02,"[-70.696444, -33.640324]"
2052,L-30-13-20-PO,SAN BERNARDO,PG705,Camino Nos Los. Morros / esq. San Le�n Grande,1,G02,"[-70.691503, -33.639929]"
2075,L-30-13-25-OP,SAN BERNARDO,PG724,Camino Nos Los. Morros / esq. San Le�n Grande,1,G02,"[-70.691176, -33.639816]"
2053,L-30-13-30-PO,SAN BERNARDO,PG706,Camino Nos Los. Morros / esq. Fundo La Marina,1,G02,"[-70.689046, -33.639761]"
2074,L-30-13-35-OP,SAN BERNARDO,PG723,Camino Nos Los. Morros / esq. Fundo La Marina,1,G02,"[-70.687646, -33.639479]"
2054,L-30-13-40-PO,SAN BERNARDO,PG707,Camino Nos Los. Morros / esq. Parronales de Nos,1,G02,"[-70.685976, -33.639393]"
2073,L-30-13-50-OP,SAN BERNARDO,PG722,Camino Nos Los. Morros / esq. Parronales de Nos,1,G02,"[-70.685523, -33.639273]"
2055,L-30-13-55-PO,SAN BERNARDO,PG708,Camino Nos Los. Morros / esq. Ensenada,1,G02,"[-70.680956, -33.639215]"
11559,L-30-89-25-NS,SAN BERNARDO,PG2003,Santa In�s / esq. Cinco Pinos,1,G32,"[-70.689368, -33.630812]"
11542,L-30-89-30-SN,SAN BERNARDO,PG1983,Santa In�s / esq. Parronales 2,1,G32,"[-70.688996, -33.629979]"
11600,L-30-80-10-OP,SAN BERNARDO,PG1452,Rinconada de Nos / esq. Pedro Videla,2,G08;G38,"[-70.695816, -33.624112]"
11709,L-30-80-10-PO,SAN BERNARDO,PG1455,Rinconada de Nos / esq. Los Suspiros,1,G38,"[-70.695555, -33.624351]"
11599,L-30-38-20-NS,SAN BERNARDO,PG1582,Los Suspiros / esq. Rinconada de Nos,2,G08;G38,"[-70.692258, -33.624142]"
11586,L-30-38-20-SN,SAN BERNARDO,PG1443,Los Suspiros / esq. Las �guilas,2,G08;G38,"[-70.69186, -33.623817]"
11598,L-30-38-15-NS,SAN BERNARDO,PG1440,Los Suspiros / esq. Los Vi�edos,2,G08;G38,"[-70.69128, -33.622519]"
11587,L-30-38-15-SN,SAN BERNARDO,PG1442,Los Suspiros / esq. Los Vi�edos,2,G08;G38,"[-70.691008, -33.622339]"
2102,L-30-14-20-PO,SAN BERNARDO,PG926,Avenida Central / esq. Los Suspiros,2,G08v;G32,"[-70.690651, -33.620017]"
11588,L-30-38-10-SN,SAN BERNARDO,PG1441,Los Suspiros / esq. Avenida Central,2,G08;G38,"[-70.690379, -33.620322]"
11558,L-30-89-35-NS,SAN BERNARDO,PG2002,Santa In�s / esq. Parronales 2,1,G32,"[-70.688701, -33.628657]"
11543,L-30-89-35-SN,SAN BERNARDO,PG1984,Santa In�s / esq. Parronales 3,1,G32,"[-70.688604, -33.628667]"
11544,L-30-89-40-SN,SAN BERNARDO,PG1985,Santa In�s / esq. Los Tulipanes,1,G32,"[-70.687931, -33.626774]"
11557,L-30-89-45-NS,SAN BERNARDO,PG2001,Santa In�s / esq. Las �guilas,1,G32,"[-70.687294, -33.625069]"
11545,L-30-89-45-SN,SAN BERNARDO,PG1986,Santa In�s / esq. Ema C. de Cortez,1,G32,"[-70.686952, -33.624677]"
11547,L-30-14-50-OP,SAN BERNARDO,PG1988,Avenida Central / esq. Luis A. Guajardo,1,G32,"[-70.687046, -33.620627]"
11546,L-30-89-50-SN,SAN BERNARDO,PG1987,Santa In�s / esq. La Playa,1,G32,"[-70.686037, -33.622534]"
11556,L-30-89-55-NS,SAN BERNARDO,PG2000,Santa In�s / esq. Pasaje Pukem,1,G32,"[-70.686125, -33.622073]"
11555,L-30-14-55-OP,SAN BERNARDO,PG1999,Avenida Central / esq. Santa In�s,1,G32,"[-70.685932, -33.621003]"
2372,L-30-36-65-SN,SAN BERNARDO,PG1214,Parada  / Cementerio @ Pque. Sacramental,2,G14;G24,"[-70.681101, -33.621669]"
2362,L-30-36-60-NS,SAN BERNARDO,PG1210,Parada  / Cementerio @ Pque. Sacramental,2,G14;G24,"[-70.681287, -33.621361]"
2072,L-30-13-60-OP,SAN BERNARDO,PG721,Camino Nos Los. Morros / esq. Ensenada,1,G02,"[-70.680521, -33.639179]"
2056,L-30-13-65-PO,SAN BERNARDO,PG709,Camino Nos Los. Morros / esq. Padre Hurtado,1,G02,"[-70.677608, -33.639494]"
2071,L-30-13-70-OP,SAN BERNARDO,PG720,Camino Nos Los. Morros / esq. Los Reales,1,G02,"[-70.677647, -33.639424]"
2368,L-30-36-82-SN,SAN BERNARDO,PG1755,Camino Padre Hurtado / esq. Altura del 18400,2,G14;G24,"[-70.674512, -33.636635]"
2366,L-30-36-79-NS,SAN BERNARDO,PG1754,Camino Padre Hurtado / esq. Altura del 18400,2,G14;G24,"[-70.674688, -33.636504]"
2057,L-30-13-75-PO,SAN BERNARDO,PG710,Camino Nos Los. Morros / esq. Padre Hurtado,1,G02,"[-70.673262, -33.63885]"
2070,L-30-36-85-SN,SAN BERNARDO,PG719,Camino Padre Hurtado / esq. Camino Los Morros,3,G02;G14;G24,"[-70.672674, -33.638949]"
2367,L-30-36-80-NS,SAN BERNARDO,PG1212,Camino Padre Hurtado / esq. Camino Los Morros,2,G14;G24,"[-70.673396, -33.638342]"
2067,L-30-36-105-SN,SAN BERNARDO,PG717,Camino Padre Hurtado / esq. San Le�n Grande,3,G02;G14;G24,"[-70.667292, -33.644594]"
2061,L-30-36-110-NS,SAN BERNARDO,PG713,Camino Padre Hurtado / esq. Las Mesetas,3,G02;G14;G24,"[-70.666402, -33.645619]"
2066,L-30-36-115-SN,SAN BERNARDO,PG716,Camino Padre Hurtado / esq. Las Mesetas,3,G02;G14;G24,"[-70.66599, -33.645882]"
2058,L-30-36-85-NS,SAN BERNARDO,PG1630,Camino Padre Hurtado / esq. Altura del 19900,3,G02;G14;G24,"[-70.670808, -33.641116]"
2069,L-30-36-87-SN,SAN BERNARDO,PG1614,Camino Padre Hurtado / esq. Altura del 19900,3,G02;G14;G24,"[-70.670658, -33.64108]"
2059,L-30-36-90-NS,SAN BERNARDO,PG711,Camino Padre Hurtado / esq. San Adolfo,3,G02;G14;G24,"[-70.66946, -33.642546]"
2068,L-30-36-95-SN,SAN BERNARDO,PG718,Camino Padre Hurtado / esq. San Adolfo,3,G02;G14;G24,"[-70.669424, -33.642378]"
2060,L-30-36-100-NS,SAN BERNARDO,PG712,Camino Padre Hurtado / esq. San Le�n Grande,3,G02;G14;G24,"[-70.667518, -33.644459]"
2364,L-30-36-76-NS,SAN BERNARDO,PG1604,Camino Padre Hurtado / esq. Alicahue,2,G14;G24,"[-70.678505, -33.628965]"
2370,L-30-36-77-SN,SAN BERNARDO,PG1600,Camino Padre Hurtado / esq. Alicahue,2,G14;G24,"[-70.678465, -33.628858]"
2365,L-30-36-78-NS,SAN BERNARDO,PG1603,Camino Padre Hurtado / esq. Av. Los C�ndores,2,G14;G24,"[-70.675411, -33.635122]"
2369,L-30-36-79-SN,SAN BERNARDO,PG1601,Camino Padre Hurtado / esq. Av. Los C�ndores,2,G14;G24,"[-70.675419, -33.634841]"
2363,L-30-36-75-NS,SAN BERNARDO,PG1211,Camino Padre Hurtado / esq. Las Pircas,2,G14;G24,"[-70.67972, -33.626447]"
2371,L-30-36-70-SN,SAN BERNARDO,PG1213,Camino Padre Hurtado / esq. Los Canelos,2,G14;G24,"[-70.679646, -33.626368]"
2063,L-30-36-130-NS,SAN BERNARDO,PG2105,Camino Padre Hurtado / esq. Aut. Acceso Sur,3,G02;G14;G24,"[-70.662287, -33.650974]"
2062,L-30-36-125-NS,SAN BERNARDO,PG714,Camino Padre Hurtado / esq. Campos De Hielo,3,G02;G14;G24,"[-70.66333, -33.648785]"
2064,L-30-36-135-SN,SAN BERNARDO,PG2106,Camino Padre Hurtado / esq. Aut. Acceso Sur,3,G02;G14;G24,"[-70.662053, -33.651157]"
2065,L-30-36-120-SN,SAN BERNARDO,PG715,Camino Padre Hurtado / esq. Campos De Hielo,3,G02;G14;G24,"[-70.663336, -33.648579]"
2033,L-30-82-10-SN,SAN BERNARDO,PG1788,Nueva Espejino / esq. Pozo Almonte,4,G02;211c;262n;G22,"[-70.711651, -33.612864]"
2099,L-30-82-10-NS,SAN BERNARDO,PG1787,Nueva Espejino / esq. Pozo Almonte,3,G02;262n;G22,"[-70.711808, -33.612716]"
11580,L-30-54-12-NS,SAN BERNARDO,PG2093,Ra�l Bra�ez / esq. Pozo Almonte,1,211c,"[-70.709481, -33.613194]"
1932,L-30-29-5-PO,SAN BERNARDO,PG922,General Urrutia / esq. Colb�n,4,217e;211c;262n;G22,"[-70.708961, -33.614892]"
1948,L-30-29-6-OP,SAN BERNARDO,PG1900,General Urrutia / esq. Colb�n,4,217e;211c;262n;G22,"[-70.708177, -33.615026]"
1947,L-30-29-8-OP,SAN BERNARDO,PG1898,General Urrutia / esq. Nva.Barros Arana,4,217e;211c;262n;G22,"[-70.706449, -33.615662]"
908,L-30-7-36-NS,SAN BERNARDO,PG905,Barros Arana / esq. M.Toro y Zambrano,3,211;G07;G37,"[-70.706012, -33.612504]"
936,L-30-41-15-OP,SAN BERNARDO,PG810,Mateo de Toro y Z. / esq. Barros Arana,3,211;G07;G37,"[-70.705909, -33.612692]"
2034,L-30-82-15-SN,SAN BERNARDO,PG1789,Nueva Espejino / esq. Los Aromos,4,G02;211c;262n;G22,"[-70.712068, -33.611347]"
2035,L-30-41-2-SN,SAN BERNARDO,PG1785,Mateo de Toro y Z. / esq. Calle 2,3,G02;262n;G22,"[-70.712966, -33.608819]"
11585,L-30-41-4-PO,SAN BERNARDO,PG2092,Mateo de Toro y Z. / esq. Guafo,1,211c,"[-70.709384, -33.611554]"
11579,T-30-248-NS-1,SAN BERNARDO,PG2091,Freire / esq. Yelcho,1,211c,"[-70.709872, -33.609528]"
2179,L-30-28-10-NS,SAN BERNARDO,PG977,Gerardo Besoain / esq. Eucaliptus,1,G08v,"[-70.709687, -33.606028]"
11578,L-30-69-50-OP,SAN BERNARDO,PG2076,E. Madrid Osorio / esq. Pasaje Raul�,1,211c,"[-70.707471, -33.609083]"
2180,L-30-25-2-PO,SAN BERNARDO,PG1753,Eucaliptus / esq. Freire,2,G08v;G08,"[-70.70881, -33.606624]"
940,T-30-247-OP-10,SAN BERNARDO,PG208,Eucaliptus / esq. Freire,4,211;G08v;211c;G08,"[-70.708297, -33.60662]"
2178,L-30-28-5-NS,SAN BERNARDO,PG976,Gerardo Besoain / esq. Alfonso Donoso,1,G08v,"[-70.709116, -33.604294]"
941,T-30-248-SN-5,SAN BERNARDO,PG209,Freire / esq. Maestranza,4,211;G08v;211c;G08,"[-70.707687, -33.604262]"
2181,L-30-25-5-PO,SAN BERNARDO,PG978,Eucaliptus / esq. Bulnes,2,G08v;G08,"[-70.706153, -33.607635]"
939,T-30-247-OP-5,SAN BERNARDO,PG207,Eucaliptus / esq. Bulnes,4,211;G08v;211c;G08,"[-70.705903, -33.60754]"
1933,L-30-29-10-PO,SAN BERNARDO,PG923,General Urrutia / esq. Parque Conguillio,4,217e;211c;262n;G22,"[-70.705114, -33.616378]"
11581,L-30-29-15-PO,SAN BERNARDO,PG924,General Urrutia / esq. Parque de Lota,3,211c;262n;G22,"[-70.703731, -33.616903]"
1946,L-30-22-10-NS,SAN BERNARDO,PG906,El Topacio / esq. General Urrutia,1,217e,"[-70.703256, -33.616786]"
11496,L-30-29-20-OP,SAN BERNARDO,PG914,General Urrutia / esq. El Topacio,5,G07;211c;262n;G22;G37,"[-70.702942, -33.617079]"
1934,L-30-22-8-SN,SAN BERNARDO,PG1896,El Topacio / esq. Onix,2,217e;G37,"[-70.702766, -33.616085]"
909,L-30-41-16-PO,SAN BERNARDO,PG748,Mateo de Toro y Z. / esq. Reina del Mar,3,211;G07;G37,"[-70.704167, -33.613507]"
935,L-30-41-20-OP,SAN BERNARDO,PG809,Mateo de Toro y Z. / esq. Reina del Mar,3,211;G07;G37,"[-70.703809, -33.613506]"
1935,L-30-22-5-SN,SAN BERNARDO,PG915,El Topacio / esq. M.Toro y Zambrano,3,217e;G07;G37,"[-70.702109, -33.614457]"
910,L-30-41-21-PO,SAN BERNARDO,PG749,Mateo de Toro y Z. / esq. El Topacio,3,211;G07;G37,"[-70.70218, -33.614273]"
934,L-30-41-25-OP,SAN BERNARDO,PG808,Mateo de Toro y Z. / esq. El Topacio,1,211,"[-70.701799, -33.614289]"
11582,L-30-29-25-PO,SAN BERNARDO,PG907,General Urrutia / esq. Avenida Portales,3,211c;262n;G22,"[-70.699548, -33.618466]"
931,L-30-51-55-SN,SAN BERNARDO,PG732,Avenida Portales / esq. Avenida Central,3,211;G02;G37,"[-70.699196, -33.618762]"
913,L-30-51-56-NS,SAN BERNARDO,PG697,Avenida Portales / esq. General Urrutia,4,211;G02;G07;G37,"[-70.699098, -33.618359]"
11495,L-30-29-23-OP,SAN BERNARDO,PG1940,General Urrutia / esq. El Topacio,5,G07;211c;262n;G22;G37,"[-70.700777, -33.617866]"
2191,L-30-14-5-OP,SAN BERNARDO,PG989,Avenida Central / esq. Portales-Oriente,2,G08v;G32,"[-70.69814, -33.618473]"
2079,L-30-51-54-SN,SAN BERNARDO,PG733,Avenida Portales / esq. M.Toro y Zambrano,1,G02,"[-70.697722, -33.616069]"
11589,L-30-35-3-OP,SAN BERNARDO,PG1770,Los Canelos / esq. Portales-Oriente,1,G08,"[-70.697346, -33.616792]"
911,L-30-41-27-PO,SAN BERNARDO,PG1895,Mateo de Toro y Z. / esq. Las Carabelas,4,211;217e;G07;G37,"[-70.700219, -33.614987]"
933,L-30-41-28-OP,SAN BERNARDO,PG1894,Mateo de Toro y Z. / esq. Augusto Carozzi P.,2,211;217e,"[-70.700114, -33.614927]"
932,L-30-41-30-OP,SAN BERNARDO,PG1637,Mateo de Toro y Z. / esq. Agust�n Venegas Y.,1,211,"[-70.698421, -33.615552]"
912,L-30-41-35-PO,SAN BERNARDO,PG1636,Mateo de Toro y Z. / esq. Avenida Portales,4,211;217e;G07;G37,"[-70.69804, -33.615811]"
1945,L-30-51-54-NS,SAN BERNARDO,PG1718,Avenida Portales / esq. M.Toro y Zambrano,2,217e;G02,"[-70.697687, -33.615597]"
2048,L-30-51-52-NS,SAN BERNARDO,PG695,Avenida Portales / esq. M�rquez de La Plata,1,G02,"[-70.697164, -33.613279]"
2080,L-30-51-51-SN,SAN BERNARDO,PG734,Avenida Portales / esq. E. Madrid Osorio,1,G02,"[-70.697031, -33.613251]"
907,L-30-7-31-NS,SAN BERNARDO,PG904,Barros Arana / esq. E. Madrid Osorio,4,211;G07;211c;G37,"[-70.70476, -33.609984]"
937,L-30-7-35-SN,SAN BERNARDO,PG916,Barros Arana / esq. Eucaliptus,4,211;G07;211c;G37,"[-70.704575, -33.609894]"
938,L-30-7-30-SN,SAN BERNARDO,PG917,Barros Arana / esq. Eucaliptus,4,211;G07;211c;G37,"[-70.703942, -33.608694]"
2182,L-30-25-15-PO,SAN BERNARDO,PG979,Eucaliptus / esq. Barros Arana,2,G08v;G08,"[-70.704044, -33.608414]"
2115,L-30-25-20-OP,SAN BERNARDO,PG935,Eucaliptus / esq. Barros Arana,2,G08v;G08,"[-70.703617, -33.608421]"
906,L-30-7-26-NS,SAN BERNARDO,PG903,Barros Arana / esq. Eucaliptus,4,211;G07;211c;G37,"[-70.703822, -33.608144]"
2183,L-30-25-25-PO,SAN BERNARDO,PG980,Eucaliptus / esq. Industria,2,G08v;G08,"[-70.70164, -33.609311]"
2114,L-30-25-30-OP,SAN BERNARDO,PG934,Eucaliptus / esq. Industria,2,G08v;G08,"[-70.701255, -33.60929]"
905,T-30-249-NS-15,SAN BERNARDO,PG206,Jos� Joaqu�n P�rez / esq. Alfonso Donoso,4,211;G07;211c;G37,"[-70.704205, -33.605811]"
11497,L-30-7-25-SN,SAN BERNARDO,PG918,Barros Arana / esq. Alfonso Donoso,2,G07;G37,"[-70.703142, -33.606625]"
11498,L-30-7-20-SN,SAN BERNARDO,PG919,Barros Arana / esq. 1� de Mayo,2,G07;G37,"[-70.702386, -33.604581]"
2184,L-30-25-35-PO,SAN BERNARDO,PG981,Eucaliptus / esq. Zenon Torrealba,2,G08v;G08,"[-70.699345, -33.610187]"
2113,L-30-25-40-OP,SAN BERNARDO,PG933,Eucaliptus / esq. Zenon Torrealba,2,G08v;G08,"[-70.699077, -33.610138]"
2081,L-30-51-50-SN,SAN BERNARDO,PG735,Avenida Portales / esq. Juanita Aguirre,1,G02,"[-70.69701, -33.609103]"
2047,L-30-51-45-NS,SAN BERNARDO,PG694,Avenida Portales / esq. Ram�n Liborio C.,1,G02,"[-70.697175, -33.608874]"
1944,L-30-51-35-NS,SAN BERNARDO,PG261,Parada 2 / Est.Maestranza,2,217e;G02,"[-70.697322, -33.60681]"
1936,L-30-51-40-SN,SAN BERNARDO,PG736,Parada 1 / Est.Maestranza,2,217e;G02,"[-70.697194, -33.606703]"
2046,L-30-51-25-NS,SAN BERNARDO,PG693,Avenida Portales / esq. Nogales,1,G02,"[-70.697499, -33.604204]"
2082,L-30-51-30-SN,SAN BERNARDO,PG737,Avenida Portales / esq. San Alfonso,1,G02,"[-70.697334, -33.604364]"
11596,L-30-26-10-NS,SAN BERNARDO,PG802,Eyzaguirre / esq. Maestranza,3,G08;262n;G22,"[-70.712995, -33.602081]"
11617,L-30-26-10-SN,SAN BERNARDO,PG1933,Eyzaguirre / esq. 1� de Mayo,2,262n;G22,"[-70.712831, -33.60206]"
2038,L-30-4-65-SN,SAN BERNARDO,PG758,Avenida Am�rica / esq. Nogales,1,G02,"[-70.713051, -33.600156]"
2095,L-30-4-75-NS,SAN BERNARDO,PG2097,Avenida Am�rica / esq. Nogales,2,G02;G27,"[-70.712898, -33.599566]"
2177,L-30-2-5-PO,SAN BERNARDO,PG974,1� de Mayo / esq. Fidel Pinochet,1,G08v,"[-70.710813, -33.601801]"
2176,L-30-26-5-NS,SAN BERNARDO,PG801,Eyzaguirre / esq. Nogales,4,G08v;G08;262n;G22,"[-70.710996, -33.600251]"
2039,L-30-4-60-SN,SAN BERNARDO,PG759,Avenida Am�rica / esq. San Alfonso,1,G02,"[-70.712095, -33.598104]"
11618,L-30-39-30-SN,SAN BERNARDO,PG1784,Maip� / esq. San Alfonso,2,262n;G22,"[-70.710463, -33.598229]"
11616,T-30-251-PO-5,SAN BERNARDO,PG762,Avenida San Jos� / esq. Maip�,3,262n;G22;G27,"[-70.709754, -33.595688]"
1943,L-30-2-10-PO,SAN BERNARDO,PG975,1� de Mayo / esq. Gerardo Besoain,2,217e;G08v,"[-70.708679, -33.60246]"
942,T-30-248-SN-10,SAN BERNARDO,PG210,Freire / esq. Nogales,4,211;G08v;211c;G08,"[-70.706946, -33.602079]"
2175,L-30-66-5-NS,SAN BERNARDO,PG800,Urmeneta / esq. San Alfonso,4,G08v;G08;262n;G22,"[-70.708852, -33.598054]"
2174,T-30-252-NS-20,SAN BERNARDO,PG1608,Urmeneta / esq. San Jos�,3,G08v;G08;G28,"[-70.707966, -33.595651]"
943,T-30-248-SN-15,SAN BERNARDO,PG211,Freire / esq. San Alfonso,4,211;G08v;211c;G08,"[-70.70613, -33.599302]"
89,T-30-251-PO-10,SAN BERNARDO,PG31,Avenida San Jos� / esq. Eyzaguirre,12,201;211;201e;G02;G09;G14;271;F03;G07;211c;G28;G27,"[-70.706927, -33.596157]"
97,T-30-248-SN-20,SAN BERNARDO,PG37,Freire / esq. San Jos�,8,201;211;G08v;271;G07;211c;G08;G28,"[-70.705263, -33.59675]"
2092,L-30-9-16-NS,SAN BERNARDO,PG2101,Buenos Aires / esq. Manutara,2,G02;G27,"[-70.712847, -33.59155]"
11615,T-30-250-NS-10,SAN BERNARDO,PG1384,Las Am�ricas / esq. Covadonga,2,262n;G22,"[-70.710107, -33.593365]"
2091,L-30-32-3-OP,SAN BERNARDO,PG1734,Bernardo O'Higgins / esq. Avenida Costanera,2,G02;G27,"[-70.710419, -33.590232]"
1861,T-30-245-PO-5,SAN BERNARDO,PG77,Avenida Col�n / esq. Avenida Costanera,2,201e;G02,"[-70.710634, -33.588414]"
1865,T-30-245-OP-15,SAN BERNARDO,PG1876,Avenida Col�n / esq. Chacabuco,1,201e,"[-70.711124, -33.58793]"
2259,L-30-14-5-NS,SAN BERNARDO,PG1203,Avenida Central / esq. Avenida Col�n,2,G09;F03,"[-70.710232, -33.588002]"
2213,L-30-14-10-SN,SAN BERNARDO,PG1221,Avenida Central / esq. Llacol�n,2,G09;F03,"[-70.709816, -33.587535]"
11619,L-30-39-15-SN,SAN BERNARDO,PG1401,Maip� / esq. Covadonga,2,262n;G22,"[-70.708766, -33.594183]"
88,T-30-252-NS-15,SAN BERNARDO,PG30,Urmeneta / esq. Covadonga,13,201;211;201e;G02;G08v;G09;G14;271;F03;G07;211c;G08;G28,"[-70.707153, -33.593452]"
11614,T-30-250-NS-5,SAN BERNARDO,PG1427,Las Am�ricas / esq. Bernardo O'Higgins,2,262n;G22,"[-70.708785, -33.590346]"
11620,L-30-39-10-SN,SAN BERNARDO,PG1402,Maip� / esq. Bernardo O'Higgins,2,262n;G22,"[-70.707645, -33.591231]"
11613,L-30-4-55-NS,SAN BERNARDO,PG1070,Avenida Am�rica / esq. Av. Col�n-Norte,2,262n;G22,"[-70.707949, -33.588546]"
1864,T-30-245-OP-10,SAN BERNARDO,PG80,Avenida Col�n / esq. Av. Las Americas,5,201e;G09;F03;262n;G22,"[-70.707364, -33.588812]"
1942,T-30-252-NS-13,SAN BERNARDO,PG1638,Urmeneta / esq. Bernardo O'Higgins,7,217e;G08v;G14;F03;G07;G08;G28,"[-70.706218, -33.590969]"
2212,L-30-39-5-SN,SAN BERNARDO,PG745,Maip� / esq. Av. Col�n-Sur,2,G09;G14,"[-70.707052, -33.589723]"
2260,L-30-16-5-PO,SAN BERNARDO,PG1071,Avenida Col�n / esq. Maip�,2,G09;F03,"[-70.707167, -33.58927]"
2090,L-30-32-5-OP,SAN BERNARDO,PG744,Bernardo O'Higgins / esq. Urmeneta,4,G02;G09;G14;G27,"[-70.706023, -33.591255]"
1862,L-30-16-10-PO,SAN BERNARDO,PG78,Avenida Col�n / esq. Urmeneta,5,201e;G02;G09;G14;F03,"[-70.705914, -33.589568]"
10456,L-30-16-15-OP,SAN BERNARDO,PG921,Avenida Col�n / esq. Urmeneta,1,F03,"[-70.705275, -33.589341]"
87,T-30-252-NS-10,SAN BERNARDO,PG29,Urmeneta / esq. Av. Col�n-Norte,6,201;211;271;G07;211c;G08,"[-70.705569, -33.589089]"
904,T-30-249-NS-10,SAN BERNARDO,PG205,Jos� Joaqu�n P�rez / esq. Nogales,4,211;G07;211c;G37,"[-70.70307, -33.60254]"
11499,L-30-7-17-SN,SAN BERNARDO,PG1640,Barros Arana / esq. Don Carlos,2,G07;G37,"[-70.701688, -33.602644]"
903,T-30-249-NS-5,SAN BERNARDO,PG33,Jos� Joaqu�n P�rez / esq. San Alfonso,4,211;G07;211c;G37,"[-70.702097, -33.599621]"
96,T-30-271-OP-10,SAN BERNARDO,PG36,Esmeralda / esq. Bulnes,5,201;201e;271;G07;G28,"[-70.702615, -33.598219]"
90,T-30-251-PO-15,SAN BERNARDO,PG32,Avenida San Jos� / esq. Bulnes,10,201;211;201e;G02;G14;271;G07;211c;G28;G27,"[-70.702608, -33.596795]"
95,L-30-30-15-NS,SAN BERNARDO,PG529,Jos� Joaqu�n P�rez / esq. San Jos�,7,201;201e;271;228;G32;G37;G28,"[-70.701102, -33.596877]"
11500,L-30-7-15-SN,SAN BERNARDO,PG920,Barros Arana / esq. San Alfonso,2,G07;G37,"[-70.700951, -33.60063]"
2083,L-30-51-20-SN,SAN BERNARDO,PG738,Avenida Portales / esq. San Alfonso,1,G02,"[-70.697579, -33.601178]"
2045,L-30-51-15-NS,SAN BERNARDO,PG692,Avenida Portales / esq. San Alfonso,1,G02,"[-70.697744, -33.600752]"
2084,L-30-51-10-SN,SAN BERNARDO,PG35,Avenida Portales / esq. Esmeralda,1,G02,"[-70.697688, -33.599584]"
2043,T-30-251-PO-20,SAN BERNARDO,PG690,Avenida San Jos� / esq. Barros Arana,1,G02,"[-70.700019, -33.597223]"
2381,L-30-7-10-SN,SAN BERNARDO,PG1595,Barros Arana / esq. Covadonga,6,G14;228;G32;G37;G28;G27,"[-70.699327, -33.596002]"
2086,L-30-19-5-OP,SAN BERNARDO,PG740,Covadonga / esq. Barros Arana,1,G02,"[-70.699012, -33.595703]"
2044,T-30-251-PO-25,SAN BERNARDO,PG691,Avenida San Jos� / esq. Avenida Portales,1,G02,"[-70.698416, -33.597463]"
2085,L-30-51-5-SN,SAN BERNARDO,PG739,Avenida Portales / esq. San Jos�,1,G02,"[-70.69781, -33.598029]"
2116,T-30-248-SN-25,SAN BERNARDO,PG38,Parada 4 / Plaza @ de San Bernardo,6,G08v;G09;F03;G07;G08;G28,"[-70.704205, -33.593812]"
98,T-30-248-SN-28,SAN BERNARDO,PG1599,Parada 2 / Plaza @ de San Bernardo,6,201;211;201e;217e;271;211c,"[-70.703689, -33.592249]"
2089,L-30-32-10-OP,SAN BERNARDO,PG743,Parada 6 / Plaza @ de San Bernardo,4,G02;G09;G14;G27,"[-70.703326, -33.591868]"
2117,T-30-248-SN-30,SAN BERNARDO,PG39,Freire / esq. Av. Col�n-Sur,6,G08v;G09;F03;G07;G08;G28,"[-70.703298, -33.591187]"
1863,T-30-245-OP-5,SAN BERNARDO,PG79,Avenida Col�n / esq. Eyzaguirre,5,201e;G08v;G14;F03;G28,"[-70.703879, -33.589678]"
2173,L-30-16-20-OP,SAN BERNARDO,PG973,Avenida Col�n / esq. Freire,4,G08v;G14;F03;G28,"[-70.702168, -33.590038]"
2118,L-30-16-25-PO,SAN BERNARDO,PG530,Avenida Col�n / esq. Victoria,5,G08v;G09;G14;F03;G28,"[-70.701921, -33.59053]"
11523,L-30-30-10-NS,SAN BERNARDO,PG528,Jos� Joaqu�n P�rez / esq. Covadonga,3,228;G32;G37,"[-70.700579, -33.595229]"
11524,L-30-30-5-NS,SAN BERNARDO,PG527,Jos� Joaqu�n P�rez / esq. Arturo Prat,3,228;G32;G37,"[-70.700054, -33.593751]"
2088,L-30-32-15-OP,SAN BERNARDO,PG742,Parada 2 / Est. San Bernardo,6,G02;G14;228;G32;G37;G27,"[-70.699034, -33.592862]"
2261,L-30-27-5-NS,SAN BERNARDO,PG1938,Parada 3 / Est. San Bernardo,1,G09,"[-70.697399, -33.593938]"
2087,L-30-7-5-SN,SAN BERNARDO,PG741,Parada 1 / Est. San Bernardo,8,G02;G14;228;228;G32;G37;G37;G27,"[-70.698309, -33.593317]"
2172,L-30-16-30-OP,SAN BERNARDO,PG525,Avenida Col�n / esq. Bulnes,4,G08v;G14;F03;G28,"[-70.699954, -33.590563]"
