line_id,station_id,name,status_code,status_description,date,Hora_minuto
L2,einstein,Einstein,0,Estación Operativa,2025-10-16 15:30:03.554019,15:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-16 15:30:03.554020,15:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-16 15:30:03.554020,15:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-16 15:30:03.554021,15:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 15:30:03.554022,15:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 15:30:03.554022,15:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 15:30:03.554023,15:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-16 15:30:03.554025,15:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-16 15:30:03.554026,15:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-16 15:30:03.554027,15:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-16 15:30:03.554027,15:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-16 15:30:03.554028,15:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-16 15:30:03.554029,15:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-16 15:30:03.554029,15:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-16 15:30:03.554030,15:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-16 15:30:03.554031,15:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-16 15:30:03.554032,15:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-16 15:30:03.554032,15:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 15:30:03.554033,15:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-16 15:30:03.554034,15:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-16 15:30:03.554034,15:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-16 15:30:03.554035,15:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-16 15:30:03.554036,15:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-16 15:30:03.554041,15:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-16 15:30:03.554041,15:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-16 15:30:03.554042,15:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-16 15:30:03.554043,15:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-16 15:30:03.554047,15:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-16 15:30:03.554048,15:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-16 15:30:03.554049,15:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-16 15:30:03.554050,15:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-16 15:30:03.554051,15:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 15:30:03.554052,15:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-16 15:30:03.554053,15:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 15:30:03.554054,15:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-16 15:30:03.554054,15:30
L3,matta,Matta,0,Estación Operativa,2025-10-16 15:30:03.554055,15:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-16 15:30:03.554056,15:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-16 15:30:03.554057,15:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-16 15:30:03.554057,15:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-16 15:30:03.554058,15:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-16 15:30:03.554059,15:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 15:30:03.554060,15:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-16 15:30:03.554060,15:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 15:30:03.554063,15:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-16 15:30:03.554064,15:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-16 15:30:03.554066,15:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-16 15:30:03.554067,15:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-16 15:30:03.554068,15:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 15:30:03.554068,15:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-16 15:30:03.554069,15:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-16 15:30:03.554070,15:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-16 15:30:03.554070,15:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-16 15:30:03.554071,15:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-16 15:30:03.554072,15:30
L4,macul,Macul,0,Estación Operativa,2025-10-16 15:30:03.554073,15:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-16 15:30:03.554073,15:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-16 15:30:03.554074,15:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-16 15:30:03.554075,15:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-16 15:30:03.554075,15:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-16 15:30:03.554076,15:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-16 15:30:03.554077,15:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-16 15:30:03.554077,15:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-16 15:30:03.554078,15:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-16 15:30:03.554079,15:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-16 15:30:03.554080,15:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-16 15:30:03.554082,15:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-16 15:30:03.554084,15:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-16 15:30:03.554085,15:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-16 15:30:03.554085,15:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-16 15:30:03.554086,15:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-16 15:30:03.554087,15:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 15:30:03.554087,15:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-16 15:30:03.554090,15:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-16 15:30:03.554091,15:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-16 15:30:03.554092,15:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-16 15:30:03.554094,15:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-16 15:30:03.554094,15:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-16 15:30:03.554095,15:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-16 15:30:03.554096,15:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-16 15:30:03.554096,15:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 15:30:03.554097,15:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-16 15:30:03.554098,15:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-16 15:30:03.554099,15:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-16 15:30:03.554099,15:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-16 15:30:03.554101,15:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-16 15:30:03.554102,15:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 15:30:03.554103,15:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-16 15:30:03.554103,15:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-16 15:30:03.554104,15:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-16 15:30:03.554105,15:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-16 15:30:03.554105,15:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-16 15:30:03.554106,15:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-16 15:30:03.554107,15:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-16 15:30:03.554107,15:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-16 15:30:03.554109,15:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-16 15:30:03.554110,15:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-16 15:30:03.554111,15:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-16 15:30:03.554111,15:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-16 15:30:03.554112,15:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-16 15:30:03.554113,15:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-16 15:30:03.554114,15:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-16 15:30:03.554114,15:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-16 15:30:03.554117,15:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-16 15:30:03.554117,15:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-16 15:30:03.554119,15:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-16 15:30:03.554120,15:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-16 15:30:03.554121,15:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-16 15:30:03.554121,15:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-16 15:30:03.554122,15:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-16 15:30:03.554123,15:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-16 15:30:03.554123,15:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-16 15:30:03.554124,15:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 16:30:03.737537,16:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-16 16:30:03.737541,16:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-16 16:30:03.737543,16:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-16 16:30:03.737544,16:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-16 16:30:03.737544,16:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-16 16:30:03.737545,16:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-16 16:30:03.737548,16:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-16 16:30:03.737549,16:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-16 16:30:03.737550,16:30
L1,republica,República,0,Estación Operativa,2025-10-16 16:30:03.737550,16:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 16:30:03.737551,16:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-16 16:30:03.737552,16:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 16:30:03.737552,16:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-16 16:30:03.737553,16:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-16 16:30:03.737554,16:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-16 16:30:03.737554,16:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-16 16:30:03.737555,16:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-16 16:30:03.737556,16:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-16 16:30:03.737558,16:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-16 16:30:03.737559,16:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 16:30:03.737559,16:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-16 16:30:03.737560,16:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-16 16:30:03.737561,16:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-16 16:30:03.737561,16:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-16 16:30:03.737562,16:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-16 16:30:03.737563,16:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-16 16:30:03.737564,16:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-16 16:30:03.737571,16:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-16 16:30:03.737573,16:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-16 16:30:03.737574,16:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-16 16:30:03.737575,16:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-16 16:30:03.737575,16:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-16 16:30:03.737576,16:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-16 16:30:03.737577,16:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 16:30:03.737577,16:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 16:30:03.737578,16:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 16:30:03.737579,16:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-16 16:30:03.737581,16:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-16 16:30:03.737582,16:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-16 16:30:03.737582,16:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-16 16:30:03.737583,16:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-16 16:30:03.737584,16:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-16 16:30:03.737584,16:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-16 16:30:03.737585,16:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-16 16:30:03.737586,16:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-16 16:30:03.737586,16:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-16 16:30:03.737587,16:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-16 16:30:03.737588,16:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 16:30:03.737588,16:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-16 16:30:03.737589,16:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-16 16:30:03.737590,16:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-16 16:30:03.737590,16:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-16 16:30:03.737591,16:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-16 16:30:03.737596,16:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-16 16:30:03.737597,16:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-16 16:30:03.737597,16:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-16 16:30:03.737598,16:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-16 16:30:03.737600,16:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-16 16:30:03.737601,16:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-16 16:30:03.737601,16:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-16 16:30:03.737602,16:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-16 16:30:03.737603,16:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 16:30:03.737603,16:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-16 16:30:03.737604,16:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 16:30:03.737605,16:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-16 16:30:03.737606,16:30
L3,matta,Matta,0,Estación Operativa,2025-10-16 16:30:03.737606,16:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-16 16:30:03.737607,16:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-16 16:30:03.737608,16:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-16 16:30:03.737608,16:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-16 16:30:03.737609,16:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-16 16:30:03.737611,16:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 16:30:03.737612,16:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-16 16:30:03.737612,16:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 16:30:03.737615,16:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-16 16:30:03.737616,16:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-16 16:30:03.737618,16:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-16 16:30:03.737619,16:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-16 16:30:03.737620,16:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-16 16:30:03.737620,16:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-16 16:30:03.737621,16:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-16 16:30:03.737622,16:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-16 16:30:03.737622,16:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-16 16:30:03.737623,16:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-16 16:30:03.737624,16:30
L4,macul,Macul,0,Estación Operativa,2025-10-16 16:30:03.737624,16:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-16 16:30:03.737625,16:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-16 16:30:03.737626,16:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-16 16:30:03.737626,16:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-16 16:30:03.737627,16:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-16 16:30:03.737628,16:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-16 16:30:03.737628,16:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-16 16:30:03.737629,16:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-16 16:30:03.737630,16:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-16 16:30:03.737630,16:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-16 16:30:03.737631,16:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-16 16:30:03.737633,16:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-16 16:30:03.737635,16:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-16 16:30:03.737636,16:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-16 16:30:03.737637,16:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-16 16:30:03.737638,16:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-16 16:30:03.737638,16:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-16 16:30:03.737639,16:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-16 16:30:03.737642,16:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-16 16:30:03.737642,16:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-16 16:30:03.737643,16:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-16 16:30:03.737644,16:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-16 16:30:03.737644,16:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-16 16:30:03.737645,16:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-16 16:30:03.737646,16:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-16 16:30:03.737647,16:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 16:30:03.737647,16:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-16 16:30:03.737648,16:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-16 16:30:03.737650,16:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-16 16:30:03.737651,16:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-16 16:30:03.737653,16:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-16 16:30:03.737653,16:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-16 16:30:03.737654,16:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-16 16:30:03.737655,16:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-16 16:30:03.737655,16:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-16 16:30:03.737656,16:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-16 16:30:03.737657,16:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-16 16:30:03.737657,16:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-16 16:30:03.737658,16:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-16 16:30:03.737659,16:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-16 16:30:03.737659,16:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-16 16:30:03.737660,16:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-16 16:30:03.737661,16:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-16 16:30:03.737661,16:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-16 16:30:03.737662,16:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-16 16:30:03.737663,16:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-16 16:30:03.737663,16:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-16 16:30:03.737664,16:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-16 16:30:03.737668,16:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-16 16:30:03.737669,16:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-16 16:30:03.737671,16:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-16 16:30:03.737671,16:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-16 16:30:03.737672,16:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-16 16:30:03.737673,16:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-16 16:30:03.737673,16:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-16 16:30:03.737674,16:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-16 16:30:03.737675,16:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-16 16:30:03.737675,16:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-16 17:30:03.856300,17:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-16 17:30:03.856304,17:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-16 17:30:03.856305,17:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-16 17:30:03.856306,17:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-16 17:30:03.856307,17:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-16 17:30:03.856308,17:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-16 17:30:03.856309,17:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-16 17:30:03.856309,17:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-16 17:30:03.856310,17:30
L1,republica,República,0,Estación Operativa,2025-10-16 17:30:03.856311,17:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-16 17:30:03.856312,17:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-16 17:30:03.856312,17:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-16 17:30:03.856313,17:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-16 17:30:03.856314,17:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-16 17:30:03.856314,17:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-16 17:30:03.856315,17:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-16 17:30:03.856316,17:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-16 17:30:03.856316,17:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-16 17:30:03.856319,17:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-16 17:30:03.856320,17:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-16 17:30:03.856320,17:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-16 17:30:03.856321,17:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-16 17:30:03.856322,17:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-16 17:30:03.856322,17:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-16 17:30:03.856323,17:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-16 17:30:03.856324,17:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-16 17:30:03.856324,17:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-16 17:30:03.856332,17:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-16 17:30:03.856334,17:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-16 17:30:03.856334,17:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-16 17:30:03.856335,17:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-16 17:30:03.856336,17:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-16 17:30:03.856336,17:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-16 17:30:03.856337,17:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-16 17:30:03.856338,17:30
